Id,Score,Body,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ViewCount,OK
1612939,32,"<p>Over the past year I've made huge improvements in my application's Java heap usage--a solid 66% reduction.  In pursuit of that, I've been monitoring various metrics, such as Java heap size, cpu, Java non-heap, etc. via SNMP.  </p>

<p>Recently, I've been monitoring how much real memory (RSS, resident set) by the JVM and am somewhat surprised.  The real memory consumed by the JVM seems totally independent of my applications heap size, non-heap, eden space, thread count, etc.</p>

<p><strong>Heap Size as measured by Java SNMP</strong>
<a href=""http://lanai.dietpizza.ch/images/jvm-heap-used.png"" rel=""nofollow noreferrer"">Java Heap Used Graph http://lanai.dietpizza.ch/images/jvm-heap-used.png</a></p>

<p><strong>Real Memory in KB.  (E.g.: 1 MB of KB = 1 GB)</strong>
<a href=""http://lanai.dietpizza.ch/images/jvm-rss.png"" rel=""nofollow noreferrer"">Java Heap Used Graph http://lanai.dietpizza.ch/images/jvm-rss.png</a></p>

<p><em>(The three dips in the heap graph correspond to application updates/restarts.)</em></p>

<p>This is a problem for me because all that extra memory the JVM is consuming is 'stealing' memory that could be used by the OS for file caching.  In fact, once the RSS value reaches ~2.5-3GB, I start to see slower response times and higher CPU utilization from my application, mostly do to IO wait.  As some point paging to the swap partition kicks in. This is all very undesirable.  </p>

<p><strong>So, my questions:</strong></p>

<ul>
<li><strong>Why is this happening?  What is going on <em>""under the hood""</em>?</strong></li>
<li><strong>What can I do to keep the JVM's real memory consumption in check?</strong></li>
</ul>

<p>The gory details:</p>

<ul>
<li>RHEL4 64-bit (Linux - 2.6.9-78.0.5.ELsmp #1 SMP Wed Sep 24 ... 2008 x86_64 ... GNU/Linux)</li>
<li>Java 6 (build 1.6.0_07-b06)</li>
<li>Tomcat 6</li>
<li>Application (on-demand HTTP video streaming)

<ul>
<li>High I/O via java.nio FileChannels</li>
<li>Hundreds to low thousands of threads</li>
<li>Low database use</li>
<li>Spring, Hibernate</li>
</ul></li>
</ul>

<p>Relevant JVM parameters:</p>

<pre><code>-Xms128m  
-Xmx640m  
-XX:+UseConcMarkSweepGC  
-XX:+AlwaysActAsServerClassMachine  
-XX:+CMSIncrementalMode    

-XX:+PrintGCDetails 
-XX:+PrintGCTimeStamps  
-XX:+PrintGCApplicationStoppedTime  
-XX:+CMSLoopWarn  
-XX:+HeapDumpOnOutOfMemoryError 
</code></pre>

<p>How I measure RSS:</p>

<pre><code>ps x -o command,rss | grep java | grep latest | cut -b 17-
</code></pre>

<p>This goes into a text file and is read into an RRD database my the monitoring system on regular intervals.  Note that ps outputs Kilo Bytes.</p>

<hr>

<h1>The Problem &amp; Solution<em>s</em>:</h1>

<p>While in the end it was <strong><a href=""https://stackoverflow.com/users/97799/atorras"">ATorras</a></strong>'s answer that proved ultimately correct, it <strong><a href=""https://stackoverflow.com/users/42126/kdgregory"">kdgregory</a></strong> who guided me to the correct diagnostics path with the use of <code>pmap</code>.  (Go vote up both their answers!)  Here is what was happening:</p>

<p><strong><em>Things I know for sure:</em></strong></p>

<ol>
<li>My application records and displays data with <a href=""http://oldwww.jrobin.org/"" rel=""nofollow noreferrer"">JRobin 1.4</a>, something I coded into my app over three years ago.</li>
<li>The busiest instance of the application currently creates  

<ol>
<li>Over 1000 a few new JRobin database files (at about 1.3MB each) within an hour of starting up</li>
<li>~100+ each day after start-up</li>
</ol></li>
<li>The app updates these JRobin data base objects once every 15s, if there is something to write.</li>
<li>In the default configuration JRobin:

<ol>
<li>uses a <code>java.nio</code>-based file access back-end.  This back-end maps <code>MappedByteBuffers</code> to the files themselves.</li>
<li>once every five minutes a JRobin daemon thread calls <code>MappedByteBuffer.force()</code> on every JRobin underlying database MBB</li>
</ol></li>
<li><code>pmap</code> listed:

<ol>
<li>6500 mappings</li>
<li>5500 of which were 1.3MB JRobin database files, which works out to ~7.1GB</li>
</ol></li>
</ol>

<p>That last point was my <em>""Eureka!""</em> moment.</p>

<p><strong><em>My corrective actions:</em></strong></p>

<ol start=""2"">
<li>Consider updating to the latest JRobinLite 1.5.2 which is apparently better</li>
<li>Implement proper resource handling on JRobin databases.  At the moment, once my application creates a database and then never dumps it after the database is no longer actively used.</li>
<li>Experiment with moving the <code>MappedByteBuffer.force()</code> to database update events, and not a periodic timer.  Will the problem magically go away?</li>
<li><strong>Immediately</strong>, change the JRobin back-end to the java.io implementation--a line line change.  This will be slower, but it is possibly not an issue.  Here is a graph showing the immediate impact of this change.  </li>
</ol>

<p><a href=""http://lanai.dietpizza.ch/images/stackoverflow-rss-problem-fixed.png"" rel=""nofollow noreferrer"">Java RSS memory used graph http://lanai.dietpizza.ch/images/stackoverflow-rss-problem-fixed.png</a></p>

<p><strong><em>Questions that I may or may not have time to figure out:</em></strong></p>

<ul>
<li>What is going on inside the JVM with <code>MappedByteBuffer.force()</code>?   If nothing has changed, does it still write the entire file?  Part of the file?  Does it load it first?</li>
<li>Is there a certain amount of the MBB always in RSS at all times?  (RSS was roughly half the total allocated MBB sizes.  Coincidence?  I suspect not.)</li>
<li>If I move the <code>MappedByteBuffer.force()</code> to database update events, and not a periodic timer, will the problem magically go away?</li>
<li>Why was the RSS slope so regular?  It does not correlate to any of the application load metrics.</li>
</ul>
","Why does the Sun JVM continue to consume ever more RSS memory even when the heap, etc sizes are stable?",<java><memory><jvm><sun><performance>,4,10,25,10119,0
9332955,18,"<p>I am coding Java 7 with the Netbeans 7.1 IDE. From the Java 1.7 package they are using a new theme in their applications. </p>

<p>What can I do to make my application's theme exactly the theme in operating system (i.e. if I am using Ubuntu, I want the look and feel of my program to be the that of Ubuntu's)?</p>
",How to get the Operating System's Look & Feel in Java 7?,<java><netbeans>,1,1,2,7792,0
17345623,8,"<p>I am currently using <code>AsyncTask</code> to download a large file in the background within my app, currently the download progress is shown as a <code>ProgressDialog</code> which is updated via <code>onProgressUpdate</code> as below:</p>

<pre><code>protected String doInBackground(String... sUrl) {
        try {
            String destName = sUrl[1];
            file_Delete(destName); // Just to make sure!

            URL url = new URL(sUrl[0]);
            URLConnection connection = url.openConnection();
            connection.connect();
            int fileLength = connection.getContentLength();

            InputStream input = new BufferedInputStream(url.openStream());
            OutputStream output = new FileOutputStream(destName);

            byte data[] = new byte[1024];
            long total = 0;
            int count;
            while ((count = input.read(data)) != -1) {
                total += count;
                publishProgress((int) (total * 100 / fileLength));
                output.write(data, 0, count);
            }

            output.flush();
            output.close();
            input.close();

        } catch (Exception e) {
            Log.e(TAG, NAME + "": Error downloading file! "" + e.getMessage());
            return e.getMessage();
        }

        return null;
    }

@Override protected void onProgressUpdate(Integer... progress) {
        super.onProgressUpdate(progress);
        DownloadImage.mProgressDialog.setProgress(progress[0]);


    }
</code></pre>

<p>This works fine, however I now want to use a notification in the notification bar so keep track of the download instead (as the file can be rather large and users would like to keep track from outside the app).</p>

<p>I have tried the below code however the UI starts to lag badly, I can see its due to the <code>publishProgress</code> getting called alot, so how could I go about changing the background code to call <code>publishProgress</code> only every second  </p>

<pre><code>@Override protected void onProgressUpdate(Integer... progress) {
        super.onProgressUpdate(progress);
        DownloadImage.mProgressDialog.setProgress(progress[0]);

        DownloadImage.myNotification = new NotificationCompat.Builder(c)
        .setContentTitle(""Downloading SlapOS"")
        .setContentText(""Download is "" + progress[0] + ""% done"")
        .setTicker(""Downloading..."")
        .setOngoing(true)
        .setWhen(System.currentTimeMillis())
        .setProgress(100, progress[0], false)
        .setSmallIcon(R.drawable.icon)
        .build();

        DownloadImage.notificationManager.notify(1, DownloadImage.myNotification);

    }
</code></pre>
",How to prevent UI lag when updating Notification while downloading file?,<java><android><android-asynctask>,2,2,2,2050,0
9381906,8,"<p>I am using Jython within a Java project.</p>

<p>I have one Java class: <code>myJavaClass.java</code> and one Python class: <code>myPythonClass.py</code>    </p>

<pre><code>public class myJavaClass{
    public String myMethod() {
        PythonInterpreter interpreter = new PythonInterpreter();
        //Code to write
    }
 }
</code></pre>

<p>The Python file is as follows:</p>

<pre><code>class myPythonClass:
    def abc(self):
        print ""calling abc""
        tmpb = {}
        tmpb = {'status' : 'SUCCESS'}
        return tmpb
</code></pre>

<p>Now the problem is I want to call the <code>abc()</code> method of my Python file from the <code>myMethod</code> method of my Java file and print the result.</p>
",How to call a python method from a java class?,<java><python><methods><jython>,4,1,4,7742,0
1710476,269,"<p>Is it possible in Hibernate to print generated SQL queries with real values instead of question marks?</p>

<p>How would you suggest to print queries with real values if it is not possible with Hibernate API?</p>
",How to print a query string with parameter values when using Hibernate,<java><sql><hibernate><orm>,24,1,121,218221,0
1711423,18,"<p>I use Log4j with the <code>RollingFileAppender</code> to create a log rotation based on size.</p>

<p>How can I configure it to log to each file for a certain amount of <em>time</em> before rotating?</p>

<p>For example, so that each log file contains one hour of logs, rotating at the top of each hour? </p>

<p>I configure Log4j programatically in Java using a <code>Properties</code> object (as opposed to a <code>log4j.properties</code> file)</p>
",How to rotate log files based on time rather than size in Log4j?,<java><log4j>,5,0,7,43313,0
25347456,9,"<p>I basically want to play around with blending modes in LibGDX but don't know how to do it. I found this image on internet. I want to do the same thing on LibGDX. Can someone teach me how.</p>

<p><img src=""https://i.stack.imgur.com/22m2l.jpg"" alt=""enter image description here""></p>

<p>I've been playing around using Scene2D. Here's my non-working snippet.</p>

<pre><code>private class MyGroup extends Group {

    Image red, blue;

    public MyGroup() {
        Texture texture = new Texture(Gdx.files.internal(""images/red.png""));
        texture.setFilter(TextureFilter.Linear, TextureFilter.Linear);
        red = new Image(texture);

        texture = new Texture(Gdx.files.internal(""images/blue.png""));
        texture.setFilter(TextureFilter.Linear, TextureFilter.Linear);
        blue = new Image(texture);

        red.setX(-25);
        blue.setX(25);
    }
    @Override
    public void draw(Batch batch, float parentAlpha) {
        batch.end();
        batch.begin();
        batch.enableBlending();

        red.draw(batch, parentAlpha);

        Gdx.gl.glEnable(Gdx.gl20.GL_BLEND);
        Gdx.gl.glBlendFuncSeparate(
                Gdx.gl20.GL_DST_COLOR, 
                Gdx.gl20.GL_SRC_COLOR,
                Gdx.gl20.GL_ONE,
                Gdx.gl20.GL_ONE);

        blue.draw(batch, parentAlpha);
    }
}
</code></pre>
",How to do blending in LibGDX,<java><opengl><libgdx>,2,0,6,5002,0
17393155,21,"<p>Any time I see articles about Law of Demeter the author never seems to give a solid example of how to obey this law. They all explain what it is and show an example of breaking the law but that is easy.</p>

<p>There is probably lots of ways to obey this law (good design and planning being one) but in very simple terms would this be a way to obey it?</p>

<p>Let's say I have a class with these properties:</p>

<pre><code>public class Band {

    private Singer singer;
    private Drummer drummer;
    private Guitarist guitarist;
}
</code></pre>

<p>I am somewhere in the program and I have an instance of this <code>Band</code> class and I want the guitarists name, what I usually see is something like:</p>

<pre><code>guitaristName = band.getGuitarist().getName();
</code></pre>

<p>That one does not seem too bad as it is not going too deep in the chain but is Law of Demeter saying that maybe it should be done this way:</p>

<pre><code>guitaristName = band.getGuitaristName();
</code></pre>

<p>and my <code>Band</code> class has a method:</p>

<pre><code>public String getGuitaristName() {
    return guitarist.getName();
}
</code></pre>

<p>Is this how you are supposed to obey the law?</p>

<p>Thanks.</p>
",How to obey Law of Demeter?,<java><oop><solid-principles>,4,9,7,5359,1
9382897,16,"<p>I have to use the Java <code>Date</code> class for this problem (it interfaces with something out of my control).</p>

<p>How do I get the start and end date of a year and then iterate through each date?</p>
",How to get start and end date of a year?,<java><date>,13,6,4,46567,1
1715146,18,"<p>I have two classes A and B. Many B's can have association with a single A, hence a many-to-one relationship from B to A. I've mapped the relationship like:</p>

<pre><code>&lt;class name=""A"" table=""tbl_A""&gt;
  &lt;property name=""propA"" column=""colA""/&gt;
&lt;/class&gt;
&lt;class name=""B"" table=""tbl_B""&gt;
  &lt;property name=""propB"" column=""colB""/&gt;
  &lt;many-to-one name=""a"" class=""A"" column=""col1"" cascade=""delete""/&gt;
&lt;/class&gt;
</code></pre>

<p>A has nothing mapped to B. Keeping this in mind we intend to delete B when it's associated A is deleted. This could have been possible if I could define an inverse=""true"" on the many-to-one association in B but hibernate does not allow that.</p>

<p>Can anyone help with this? We do not want to write anything in A for this.</p>
",how to define an inverse cascade delete on a many-to-one mapping in hibernate,<java><hibernate><orm><cascade>,2,3,6,24881,0
